pk_sighting_id,total_mantas,linked_manta_count,sighting_date,island,sitelocation,photographer,population,is_mprf
"8537","2","0","2013-03-04","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8545","9","0","2013-03-11","Big Island","Garden Eel Cove","David Marchand","Big Island","true"
"8546","15","0","2013-03-12","Big Island","Garden Eel Cove","David Marchand","Big Island","true"
"8568","1","0","2013-03-27","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7672","3","0","2021-11-08","Big Island","Garden Eel Cove","Peter Millar","Big Island","true"
"8579","15","0","2013-04-04","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8592","2","0","2013-04-15","Big Island","Keauhou","Keller Laros","Big Island","true"
"8593","2","0","2013-04-15","Big Island","Keauhou","Keller Laros","Big Island","true"
"8601","4","0","2013-04-26","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9222","1","0","2012-08-04","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8622","4","0","2013-05-09","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8624","1","0","2013-05-10","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8632","2","0","2013-05-19","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8636","1","0","2013-05-24","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8645","1","0","2013-06-01","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8647","1","0","2013-06-03","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9666","1","0","2013-06-03","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8651","3","0","2013-06-04","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8665","2","0","2013-06-14","Big Island","Keauhou","Keller Laros","Big Island","true"
"9668","2","0","2013-06-14","Big Island","Keauhou","Keller Laros","Big Island","true"
"8671","1","0","2013-06-18","Big Island","Garden Eel Cove","Cyrus Widhalm","Big Island","true"
"8675","1","0","2013-06-21","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8677","1","0","2013-06-23","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9672","3","0","2013-06-28","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8685","1","0","2013-06-30","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8689","2","0","2013-07-05","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8691","4","0","2013-07-07","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8484","1","0","2013-01-10","Big Island","Garden Eel Cove","Matt Bogdanovitch","Big Island","true"
"9686","1","0","2013-08-26","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8745","5","0","2013-08-30","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8758","1","0","2013-09-11","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"8759","6","0","2013-09-11","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"8770","3","0","2013-09-18","Big Island","Keauhou","Michael Hazard","Big Island","true"
"8773","4","0","2013-09-18","Big Island","Keauhou","Michael Hazard","Big Island","true"
"8776","2","0","2013-09-22","Big Island","Keauhou","Keller Laros","Big Island","true"
"8790","1","0","2013-10-02","Big Island","Vitos Reef","Doug Perrine","Big Island","true"
"8796","3","0","2013-10-06","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8801","18","0","2013-10-09","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"8802","8","0","2013-10-10","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"11163","1","0","2018-12-21","Big Island","Keauhou","Keller Laros","Big Island","true"
"8820","6","0","2013-10-25","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"7898","1","0","2022-03-13","Big Island","Touch of Gray","Bo Pardau","Big Island","true"
"8847","3","0","2013-11-25","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8534","1","0","2013-03-02","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8858","2","0","2013-12-16","Big Island","Keauhou","Keller Laros","Big Island","true"
"8861","1","0","2013-12-19","Big Island","Golden Arches North","David Marchand","Big Island","true"
"8864","2","0","2013-12-27","Big Island","Keauhou","Keller Laros","Big Island","true"
"8866","2","0","2013-12-28","Big Island","Keauhou","Matt Bogdanovitch","Big Island","true"
"8867","4","0","2013-12-29","Big Island","Keauhou","Keller Laros","Big Island","true"
"9654","4","0","2013-03-30","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"7212","2","0","2014-01-08","Big Island","Keauhou","Michael Hazard","Big Island","true"
"7210","3","0","2014-01-08","Big Island","Keauhou","Michael Hazard","Big Island","true"
"7228","5","0","2014-01-20","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7230","1","0","2014-01-21","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"9658","2","0","2013-04-22","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7237","11","0","2014-02-01","Big Island","Garden Eel Cove","David Marchand","Big Island","true"
"9660","4","0","2013-04-29","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9661","14","0","2013-04-29","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7249","2","0","2014-02-13","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"9663","3","0","2013-05-31","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9664","9","0","2013-05-31","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7302","2","0","2014-04-06","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7306","5","0","2014-04-13","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9667","6","0","2013-06-03","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7326","10","0","2014-05-02","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8554","2","0","2013-03-06","Big Island","Keauhou","Kim Capson","Big Island","true"
"7341","1","0","2014-05-25","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7342","8","0","2014-05-25","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7343","2","0","2014-05-26","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7346","1","0","2014-05-28","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7347","8","0","2014-05-28","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"8245","2","0","2014-06-15","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9655","16","0","2013-03-30","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8247","3","0","2014-06-18","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"8248","5","0","2014-06-18","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"8591","1","0","2013-04-13","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"9659","8","0","2013-04-22","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8267","2","0","2014-07-13","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8271","1","0","2014-07-16","Big Island","Garden Eel Cove","Sarah Matye","Big Island","true"
"9665","12","0","2013-06-02","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"9669","3","0","2013-06-14","Big Island","Keauhou","Keller Laros","Big Island","true"
"9671","1","0","2013-06-16","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8360","3","0","2014-09-05","Big Island","Keauhou","Keller Laros","Big Island","true"
"8386","27","0","2014-10-10","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8387","1","0","2014-10-12","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8400","4","0","2014-10-24","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8404","2","0","2014-10-26","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8421","1","0","2014-11-20","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8430","2","0","2014-11-28","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8440","1","0","2014-12-02","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"6581","3","0","2015-02-09","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6617","3","0","2015-03-04","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"6618","4","0","2015-03-05","Big Island","Kailua Bay","Rick Gaffney","Big Island","true"
"6620","7","0","2015-03-06","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6636","1","0","2015-03-16","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6639","5","0","2015-03-17","Big Island","Keauhou","Sari Ka","Big Island","true"
"6644","3","0","2015-03-20","Big Island","Garden Eel Cove","Jessica Pollock","Big Island","true"
"6647","1","0","2015-03-20","Big Island","Keauhou","Sari Ka","Big Island","true"
"6654","1","0","2015-03-23","Big Island","Keauhou","Sari Ka","Big Island","true"
"6655","1","0","2015-03-26","Big Island","Keauhou","Sari Ka","Big Island","true"
"8840","1","0","2013-11-11","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6692","2","0","2015-04-10","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"6693","3","0","2015-04-10","Big Island","Keauhou","Sari Ka","Big Island","true"
"6700","6","0","2015-04-15","Big Island","Keauhou","Patrick Brydon","Big Island","true"
"6761","4","0","2015-05-02","Big Island","Keauhou","David LeDuc","Big Island","true"
"6763","3","0","2015-05-03","Big Island","Vito's","Michael Hazard","Big Island","true"
"6762","1","0","2015-05-03","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"6770","1","0","2015-05-05","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"6772","5","0","2015-05-06","Big Island","Garden Eel Cove","Samantha Dee Hanson","Big Island","true"
"6776","3","0","2015-05-08","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6775","3","0","2015-05-08","Big Island","Keauhou","Troy Tunningley","Big Island","true"
"6781","5","0","2015-05-10","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6783","3","0","2015-05-11","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6786","12","0","2015-05-11","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"6788","2","0","2015-05-12","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"6787","20","0","2015-05-12","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"6792","4","0","2015-05-18","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6803","3","0","2015-05-26","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"6807","3","0","2015-05-28","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"6809","3","0","2015-05-29","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6821","6","0","2015-06-04","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"6822","3","0","2015-06-05","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6827","5","0","2015-06-08","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6833","1","0","2015-06-14","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6837","1","0","2015-06-15","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6840","6","0","2015-06-15","Big Island","Keauhou","Joi Petrik","Big Island","true"
"6841","2","0","2015-06-16","Big Island","Keauhou","Sari Ka","Big Island","true"
"6843","5","0","2015-06-17","Big Island","Keauhou","Joi Petrik","Big Island","true"
"6848","3","0","2015-06-18","Big Island","Keauhou","Sari Ka","Big Island","true"
"9745","1","0","2014-03-10","Big Island","Aquarium","Nico Testa","Big Island","true"
"6854","1","0","2015-06-25","Big Island","Keauhou","Sari Ka","Big Island","true"
"6925","1","0","2015-06-26","Big Island","Keauhou Bay","Mark Deakos","Big Island","true"
"6858","5","0","2015-06-26","Big Island","Keauhou","Sari Ka","Big Island","true"
"6870","6","0","2015-07-03","Big Island","Keauhou","Keller Laros","Big Island","true"
"6881","8","0","2015-07-07","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"6883","12","0","2015-07-08","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"6884","10","0","2015-07-09","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"6885","5","0","2015-07-10","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"6886","2","0","2015-07-12","Big Island","Garden Eel Cove","Karl Mellon","Big Island","true"
"6887","7","0","2015-07-12","Big Island","Garden Eel Cove","Tim Bates","Big Island","true"
"6893","2","0","2015-07-17","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6910","10","0","2015-07-30","Big Island","Garden Eel Cove","Chad Barga","Big Island","true"
"7847","1","0","2022-01-28","Big Island","Keauhou","Todd Aki","Big Island","true"
"8050","3","0","2017-03-31","Big Island","Keauhou","Joshua Medina","Big Island","true"
"7065","2","0","2015-08-19","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"7067","1","0","2015-08-21","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7070","1","0","2015-08-23","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7072","8","0","2015-08-25","Big Island","Garden Eel Cove","Tara Brooks","Big Island","true"
"7076","7","0","2015-08-28","Big Island","Keauhou","Joshua Medina","Big Island","true"
"7077","2","0","2015-08-28","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"7078","4","0","2015-08-29","Big Island","Garden Eel Cove","James Everglade","Big Island","true"
"7340","2","0","2014-05-22","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"8012","1","0","2015-09-17","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"8061","2","0","2017-04-02","Big Island","Keauhou","Alexandra Shlitter","Big Island","true"
"9746","2","0","2014-06-28","Big Island","Garden Eel Cove","Kiwami Kono-Baptiste","Big Island","true"
"8021","3","0","2015-09-21","Big Island","Garden Eel Cove","Tara Brooks","Big Island","true"
"9747","1","0","2014-07-04","Big Island","Parrot's Cove","Brett LeMaster","Big Island","true"
"8265","5","0","2014-07-11","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9748","1","0","2014-07-12","Big Island","Aquarium","Kerry Key","Big Island","true"
"8038","9","0","2015-10-01","Big Island","Garden Eel Cove","Emily Sepeta","Big Island","true"
"8040","7","0","2015-10-02","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8043","3","0","2015-10-02","Big Island","Keauhou","Devin Hume","Big Island","true"
"8270","30","0","2014-07-14","Big Island","Garden Eel Cove","Kimberly Tripp","Big Island","true"
"8274","9","0","2014-07-16","Big Island","Garden Eel Cove","Jordan Davis","Big Island","true"
"8049","7","0","2015-10-07","Big Island","Garden Eel Cove","Emily Sepeta","Big Island","true"
"8054","15","0","2015-10-10","Big Island","Garden Eel Cove","Jason Thurber","Big Island","true"
"8062","6","0","2015-10-14","Big Island","Garden Eel Cove","Joshua Medina","Big Island","true"
"8082","1","0","2015-10-28","Big Island","Garden Eel Cove","David LeDuc","Big Island","true"
"8084","1","0","2015-10-29","Big Island","Garden Eel Cove","Emily Sepeta","Big Island","true"
"8137","1","0","2015-11-03","Big Island","Garden Eel Cove","Katrina Peterson","Big Island","true"
"8136","6","0","2015-11-03","Big Island","Keauhou","Nate Porter","Big Island","true"
"8141","1","0","2015-11-05","Big Island","Keauhou","Sari Ka","Big Island","true"
"8143","3","0","2015-11-06","Big Island","Keauhou","Sari Ka","Big Island","true"
"8148","2","0","2015-11-13","Big Island","Keauhou","Sari Ka","Big Island","true"
"9749","1","0","2014-08-31","Big Island","Sand Chute","Kerry Key","Big Island","true"
"8176","4","0","2015-11-30","Big Island","Keauhou","Kathleen Clark","Big Island","true"
"8377","39","0","2014-09-29","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"8181","2","0","2015-12-03","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"8212","3","0","2015-12-18","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"8213","3","0","2015-12-19","Big Island","Garden Eel Cove","Jason Keeffer","Big Island","true"
"8218","2","0","2015-12-20","Big Island","Keauhou","Megan Everest","Big Island","true"
"8221","3","0","2015-12-21","Big Island","Keauhou","Megan Everest","Big Island","true"
"8224","1","0","2015-12-23","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"8227","2","0","2015-12-27","Big Island","Garden Eel Cove","Nico Testa","Big Island","true"
"8232","3","0","2015-12-28","Big Island","Keauhou","Megan Everest","Big Island","true"
"8233","3","0","2015-12-29","Big Island","Keauhou","Megan Everest","Big Island","true"
"8235","2","0","2015-12-31","Big Island","Keauhou","Megan Everest","Big Island","true"
"9751","1","0","2014-10-30","Big Island","Hoovers Tower","Kerry Key","Big Island","true"
"7443","3","0","2016-01-03","Big Island","Keauhou","Megan Everest","Big Island","true"
"7665","3","0","2016-01-04","Big Island","Keauhou","Megan Everest","Big Island","true"
"7776","4","0","2016-01-06","Big Island","Keauhou","Joshua Medina","Big Island","true"
"8438","3","0","2016-01-09","Big Island","Keauhou","Joshua Medina","Big Island","true"
"8660","1","0","2016-01-10","Big Island","Keauhou","David LeDuc","Big Island","true"
"8771","4","0","2016-01-12","Big Island","Keauhou","Joi Petrik","Big Island","true"
"8882","3","0","2016-01-14","Big Island","Garden Eel Cove","Joshua Medina","Big Island","true"
"8990","3","0","2016-01-14","Big Island","Keauhou","Sari Ka","Big Island","true"
"9717","3","0","2016-01-19","Big Island","Keauhou","Joshua Medina","Big Island","true"
"10427","6","0","2016-01-27","Big Island","Garden Eel Cove","Joshua Medina","Big Island","true"
"10538","4","0","2016-01-27","Big Island","Keauhou","Vicky Haller","Big Island","true"
"10931","4","0","2016-01-31","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10953","3","0","2016-02-01","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10975","13","0","2016-02-02","Big Island","Garden Eel Cove","Tara Brooks","Big Island","true"
"10986","14","0","2016-02-03","Big Island","Garden Eel Cove","Nico Testa","Big Island","true"
"11042","20","0","2016-02-13","Big Island","Garden Eel Cove","Jay Smith","Big Island","true"
"8436","4","0","2014-11-30","Big Island","Garden Eel Cove","Jessica Pollock","Big Island","true"
"11075","2","0","2016-02-15","Big Island","Keauhou","Laura Roberts","Big Island","true"
"11086","5","0","2016-02-15","Big Island","Garden Eel Cove","Joi Petrik","Big Island","true"
"8437","7","0","2014-11-30","Big Island","Garden Eel Cove","Jessica Pollock","Big Island","true"
"11130","12","0","2016-02-20","Big Island","Garden Eel Cove","Jason Keeffer","Big Island","true"
"8444","17","0","2014-12-07","Big Island","Garden Eel Cove","Jessica Pollock","Big Island","true"
"11185","14","0","2016-02-27","Big Island","Garden Eel Cove","Matt Bogdanovitch","Big Island","true"
"11218","6","0","2016-03-03","Big Island","Garden Eel Cove","Joshua Medina","Big Island","true"
"11340","3","0","2016-03-16","Big Island","Keauhou","Sarah Matye","Big Island","true"
"9752","1","0","2014-12-26","Big Island","Golden Arches","Billy Ball","Big Island","true"
"9753","1","0","2015-01-21","Big Island","Ono Lane","David LeDuc","Big Island","true"
"9755","1","0","2015-02-06","Big Island","Kaiwi Point","Melissa Cravens","Big Island","true"
"7846","1","0","2022-02-19","Big Island","Suck'em Up","Ashlie Niederer","Big Island","true"
"6589","1","0","2015-02-18","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"6628","5","0","2015-03-12","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"6846","3","0","2016-05-23","Big Island","Keauhou","Keller Laros","Big Island","true"
"6879","5","0","2016-05-26","Big Island","Keauhou","Joi Petrik","Big Island","true"
"8351","2","0","2022-07-25","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6651","2","0","2015-03-22","Big Island","Keauhou","Keller Laros","Big Island","true"
"6653","2","0","2015-03-23","Big Island","Keauhou","Keller Laros","Big Island","true"
"6658","1","0","2015-03-27","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6220","3","0","2016-06-12","Big Island","Garden Eel Cove","Kelly Marie Donovan","Big Island","true"
"6221","4","0","2016-06-12","Big Island","Keauhou","Troy Tunningley","Big Island","true"
"6225","12","0","2016-06-22","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"6226","16","0","2016-06-23","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"6243","4","0","2016-07-12","Big Island","Keauhou","Kelly Marie Donovan","Big Island","true"
"6252","12","0","2016-07-23","Big Island","Garden Eel Cove","Joshua Medina","Big Island","true"
"6253","8","0","2016-07-24","Big Island","Garden Eel Cove","Joshua Lambus","Big Island","true"
"9759","1","0","2015-04-30","Big Island","Kealakekua Bay","Mark Siemens","Big Island","true"
"6778","5","0","2015-05-08","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"6343","4","0","2016-08-23","Big Island","Keauhou","David LeDuc","Big Island","true"
"6800","3","0","2015-05-25","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"6379","5","0","2016-09-10","Big Island","Keauhou","Jason Thurber","Big Island","true"
"6364","2","0","2016-09-16","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6386","5","0","2016-09-18","Big Island","Keauhou","Ron Jourden","Big Island","true"
"6392","3","0","2016-09-21","Big Island","Keauhou","Joi Petrik","Big Island","true"
"6393","1","0","2016-09-21","Big Island","Garden Eel Cove","Sarah Matye","Big Island","true"
"6376","2","0","2016-09-29","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"6377","3","0","2016-09-29","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"6423","4","0","2016-10-02","Big Island","Keauhou","Ron Jourden","Big Island","true"
"6422","1","0","2016-10-05","Big Island","Garden Eel Cove","Sarah Matye","Big Island","true"
"6424","3","0","2016-10-06","Big Island","Garden Eel Cove","David LeDuc","Big Island","true"
"6836","2","0","2015-06-14","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"6421","8","0","2016-10-14","Big Island","Garden Eel Cove","Joi Petrik","Big Island","true"
"6417","7","0","2016-10-22","Big Island","Garden Eel Cove","Martina Wing","Big Island","true"
"6849","1","0","2015-06-18","Big Island","Garden Eel Cove","Jeffrey Milisen","Big Island","true"
"6923","1","0","2015-06-24","Big Island","Keauhou Bay","Mark Deakos","Big Island","true"
"6561","26","0","2016-11-09","Big Island","Garden Eel Cove","Lindsay Price-Friend","Big Island","true"
"6876","5","0","2015-07-06","Big Island","Keauhou","Sari Ka","Big Island","true"
"6880","9","0","2015-07-07","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"7113","1","0","2016-12-02","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7157","1","0","2016-12-08","Big Island","Garden Eel Cove","Katie Binx","Big Island","true"
"7223","1","0","2016-12-19","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8727","1","0","2017-03-28","Big Island","Kohanaiki","John Hodson","Big Island","true"
"7056","8","0","2015-08-08","Big Island","Garden Eel Cove","Jordan Davis","Big Island","true"
"7599","3","0","2017-01-26","Big Island","Garden Eel Cove","Joshua Medina","Big Island","true"
"7610","3","0","2017-01-26","Big Island","Keauhou","Jason Thurber","Big Island","true"
"7993","5","0","2015-09-02","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"7999","1","0","2015-09-04","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"8003","10","0","2015-09-06","Big Island","Garden Eel Cove","Harriet Lehmann","Big Island","true"
"9764","1","0","2015-09-08","Big Island","Kaiwi Point","Paul Okumura","Big Island","true"
"7832","1","0","2017-03-08","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7843","3","0","2017-03-09","Big Island","Keauhou","Joi Petrik","Big Island","true"
"7863","2","0","2017-03-11","Big Island","Garden Eel Cove","Seth Conae","Big Island","true"
"7874","3","0","2017-03-12","Big Island","Keauhou","Alexandra Shlitter","Big Island","true"
"7939","3","0","2017-03-15","Big Island","Keauhou","Joi Petrik","Big Island","true"
"8014","1","0","2015-09-18","Big Island","Garden Eel Cove","Sarah Matye","Big Island","true"
"6755","1","0","2017-01-01","Big Island","Au Au Crater","Joe Weston","Big Island","true"
"10342","2","0","2010-02-23","Big Island","Keauhou","Angel Wannemacher","Big Island","true"
"10651","2","0","2010-07-15","Big Island","North North Miles Marker 71","Frank W. Hendricks","Big Island","true"
"10845","3","0","2010-11-22","Big Island","Garden Eel Cove","Matt Bogdanovitch","Big Island","true"
"8024","1","0","2015-09-24","Big Island","Garden Eel Cove","David LeDuc","Big Island","true"
"8272","3","0","2017-04-23","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8029","3","0","2015-09-25","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"8450","5","0","2017-05-03","Big Island","Garden Eel Cove","Sarah Matye","Big Island","true"
"8472","4","0","2017-05-04","Big Island","Keauhou","Alexandra Shlitter","Big Island","true"
"8042","3","0","2015-10-02","Big Island","Garden Eel Cove","Martina Wing","Big Island","true"
"8550","4","0","2017-05-15","Big Island","Keauhou","Danny Scott","Big Island","true"
"8561","7","0","2017-05-16","Big Island","Keauhou","Seth Conae","Big Island","true"
"8661","1","0","2017-05-22","Big Island","Keauhou","Keller Laros","Big Island","true"
"8058","1","0","2015-10-11","Big Island","Garden Eel Cove","Nick Watson","Big Island","true"
"8066","8","0","2015-10-15","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"8068","1","0","2015-10-15","Big Island","Keauhou Harbor","Harriet Lehmann","Big Island","true"
"8077","1","0","2015-10-23","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8154","3","0","2015-11-16","Big Island","Keauhou","Sari Ka","Big Island","true"
"9797","9","0","2017-07-27","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"9792","8","0","2017-08-07","Big Island","Keauhou","Nathan Hayes","Big Island","true"
"8170","4","0","2015-11-27","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"9651","3","0","2017-09-11","Big Island","Keauhou","Tony Joyce","Big Island","true"
"8192","11","0","2015-12-07","Big Island","Garden Eel Cove","Jason Keeffer","Big Island","true"
"8816","1","0","2017-10-08","Big Island","Garden Eel Cove","Jeanne White","Big Island","true"
"8827","1","0","2017-10-08","Big Island","Garden Eel Cove","Jeanne White","Big Island","true"
"8915","1","0","2017-10-22","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8969","1","0","2017-10-27","Big Island","Garden Eel Cove","Sarah Matye","Big Island","true"
"8980","3","0","2017-10-27","Big Island","Keauhou","Sarah Matye","Big Island","true"
"9001","2","0","2017-10-28","Big Island","Keauhou","Alexandra Shlitter","Big Island","true"
"9022","5","0","2017-10-31","Big Island","Garden Eel Cove","Ryan Leinbach","Big Island","true"
"9065","3","0","2017-11-01","Big Island","Garden Eel Cove","Neal Hoogenboom","Big Island","true"
"9771","1","0","2015-12-27","Big Island","Pyramid Pinnacles","Billy Ball","Big Island","true"
"9207","1","0","2017-11-19","Big Island","Garden Eel Cove","Jaush Boulding","Big Island","true"
"6890","1","0","2016-01-01","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7112","5","0","2016-01-02","Big Island","Garden Eel Cove","Ian Roussopoulos","Big Island","true"
"9282","1","0","2017-11-28","Big Island","Garden Eel Cove","David LeDuc","Big Island","true"
"9293","2","0","2017-11-28","Big Island","Keauhou","Alexandra Shlitter","Big Island","true"
"9339","2","0","2017-12-02","Big Island","Keauhou","Alexandra Shlitter","Big Island","true"
"8327","3","0","2016-01-08","Big Island","Keauhou","Keller Laros","Big Island","true"
"9436","2","0","2017-12-16","Big Island","Garden Eel Cove","Jaush Boulding","Big Island","true"
"9447","6","0","2017-12-17","Big Island","Keauhou","Tim Conners","Big Island","true"
"9547","3","0","2017-12-26","Big Island","Keauhou","Brian Hightower","Big Island","true"
