pk_sighting_id,total_mantas,linked_manta_count,sighting_date,island,sitelocation,photographer,population,is_mprf
"8704","2","1","2013-07-18","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8706","4","3","2013-07-18","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8176","4","0","2015-11-30","Big Island","Keauhou","Kathleen Clark","Big Island","true"
"8710","4","3","2013-07-21","Big Island","Keauhou Bay","Keller Laros","Big Island","true"
"8711","3","1","2013-07-25","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8377","39","0","2014-09-29","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"8712","5","4","2013-07-25","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8181","2","0","2015-12-03","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"9675","5","2","2013-07-26","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9676","12","10","2013-07-26","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8713","5","2","2013-07-27","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8714","20","18","2013-07-27","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8715","5","4","2013-07-28","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7504","6","4","2021-06-20","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"8208","2","1","2015-12-16","Big Island","Keauhou","Megan Everest","Big Island","true"
"8717","28","22","2013-07-28","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8718","3","2","2013-07-30","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8719","21","19","2013-07-30","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8721","22","20","2013-08-02","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8723","12","10","2013-08-04","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9678","15","9","2013-08-05","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9689","5","3","2013-09-06","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9680","18","16","2013-08-06","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8212","3","0","2015-12-18","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"8213","3","0","2015-12-19","Big Island","Garden Eel Cove","Jason Keeffer","Big Island","true"
"8218","2","0","2015-12-20","Big Island","Keauhou","Megan Everest","Big Island","true"
"8221","3","0","2015-12-21","Big Island","Keauhou","Megan Everest","Big Island","true"
"8224","1","0","2015-12-23","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"8227","2","0","2015-12-27","Big Island","Garden Eel Cove","Nico Testa","Big Island","true"
"8232","3","0","2015-12-28","Big Island","Keauhou","Megan Everest","Big Island","true"
"8233","3","0","2015-12-29","Big Island","Keauhou","Megan Everest","Big Island","true"
"8235","2","0","2015-12-31","Big Island","Keauhou","Megan Everest","Big Island","true"
"9751","1","0","2014-10-30","Big Island","Hoovers Tower","Kerry Key","Big Island","true"
"7443","3","0","2016-01-03","Big Island","Keauhou","Megan Everest","Big Island","true"
"7665","3","0","2016-01-04","Big Island","Keauhou","Megan Everest","Big Island","true"
"7776","4","0","2016-01-06","Big Island","Keauhou","Joshua Medina","Big Island","true"
"8438","3","0","2016-01-09","Big Island","Keauhou","Joshua Medina","Big Island","true"
"8660","1","0","2016-01-10","Big Island","Keauhou","David LeDuc","Big Island","true"
"8771","4","0","2016-01-12","Big Island","Keauhou","Joi Petrik","Big Island","true"
"8882","3","0","2016-01-14","Big Island","Garden Eel Cove","Joshua Medina","Big Island","true"
"8990","3","0","2016-01-14","Big Island","Keauhou","Sari Ka","Big Island","true"
"8725","17","16","2013-08-10","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8729","14","11","2013-08-12","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9717","3","0","2016-01-19","Big Island","Keauhou","Joshua Medina","Big Island","true"
"8730","5","3","2013-08-15","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8731","11","10","2013-08-15","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8739","3","2","2013-08-23","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"10427","6","0","2016-01-27","Big Island","Garden Eel Cove","Joshua Medina","Big Island","true"
"10538","4","0","2016-01-27","Big Island","Keauhou","Vicky Haller","Big Island","true"
"8434","1","3","2014-11-30","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10931","4","0","2016-01-31","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10953","3","0","2016-02-01","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10975","13","0","2016-02-02","Big Island","Garden Eel Cove","Tara Brooks","Big Island","true"
"10986","14","0","2016-02-03","Big Island","Garden Eel Cove","Nico Testa","Big Island","true"
"8740","24","22","2013-08-23","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8720","3","2","2013-08-02","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8743","9","6","2013-08-25","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"11042","20","0","2016-02-13","Big Island","Garden Eel Cove","Jay Smith","Big Island","true"
"8436","4","0","2014-11-30","Big Island","Garden Eel Cove","Jessica Pollock","Big Island","true"
"11075","2","0","2016-02-15","Big Island","Keauhou","Laura Roberts","Big Island","true"
"11086","5","0","2016-02-15","Big Island","Garden Eel Cove","Joi Petrik","Big Island","true"
"8437","7","0","2014-11-30","Big Island","Garden Eel Cove","Jessica Pollock","Big Island","true"
"11130","12","0","2016-02-20","Big Island","Garden Eel Cove","Jason Keeffer","Big Island","true"
"8444","17","0","2014-12-07","Big Island","Garden Eel Cove","Jessica Pollock","Big Island","true"
"11185","14","0","2016-02-27","Big Island","Garden Eel Cove","Matt Bogdanovitch","Big Island","true"
"11218","6","0","2016-03-03","Big Island","Garden Eel Cove","Joshua Medina","Big Island","true"
"8750","3","2","2013-09-02","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8751","6","4","2013-09-02","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"11340","3","0","2016-03-16","Big Island","Keauhou","Sarah Matye","Big Island","true"
"8762","9","6","2013-09-12","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"9752","1","0","2014-12-26","Big Island","Golden Arches","Billy Ball","Big Island","true"
"8778","4","3","2013-09-23","Big Island","Keauhou","Keller Laros","Big Island","true"
"8779","10","7","2013-09-23","Big Island","Keauhou","Keller Laros","Big Island","true"
"8781","11","7","2013-09-26","Big Island","Keauhou","Jonathan Davis","Big Island","true"
"8782","5","4","2013-09-27","Big Island","Keauhou","Jonathan Davis","Big Island","true"
"8788","6","4","2013-09-29","Big Island","Keauhou","Keller Laros","Big Island","true"
"8791","3","1","2013-10-04","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8792","4","3","2013-10-04","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8795","9","5","2013-10-05","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"7620","3","2","2021-09-12","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8798","3","1","2013-10-07","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8799","13","12","2013-10-07","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9753","1","0","2015-01-21","Big Island","Ono Lane","David LeDuc","Big Island","true"
"9755","1","0","2015-02-06","Big Island","Kaiwi Point","Melissa Cravens","Big Island","true"
"8806","23","19","2013-10-11","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8807","3","2","2013-10-14","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8808","19","17","2013-10-14","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7846","1","0","2022-02-19","Big Island","Suck'em Up","Ashlie Niederer","Big Island","true"
"8810","21","15","2013-10-17","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"6589","1","0","2015-02-18","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"8812","23","18","2013-10-18","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8733","23","19","2013-08-16","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8735","17","14","2013-08-20","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"6626","1","5","2015-03-12","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"8737","15","13","2013-08-22","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8813","8","6","2013-10-19","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8814","24","18","2013-10-19","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"6628","5","0","2015-03-12","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"8815","5","2","2013-10-22","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8817","13","11","2013-10-22","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8818","11","3","2013-10-24","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8819","32","29","2013-10-24","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"6846","3","0","2016-05-23","Big Island","Keauhou","Keller Laros","Big Island","true"
"6879","5","0","2016-05-26","Big Island","Keauhou","Joi Petrik","Big Island","true"
"8351","2","0","2022-07-25","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6651","2","0","2015-03-22","Big Island","Keauhou","Keller Laros","Big Island","true"
"6653","2","0","2015-03-23","Big Island","Keauhou","Keller Laros","Big Island","true"
"8823","31","29","2013-10-27","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8828","15","11","2013-10-31","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"6658","1","0","2015-03-27","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8830","13","9","2013-11-01","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6220","3","0","2016-06-12","Big Island","Garden Eel Cove","Kelly Marie Donovan","Big Island","true"
"6221","4","0","2016-06-12","Big Island","Keauhou","Troy Tunningley","Big Island","true"
"6225","12","0","2016-06-22","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"6226","16","0","2016-06-23","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"8833","26","21","2013-11-03","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8834","7","5","2013-11-07","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8835","24","19","2013-11-07","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8836","4","3","2013-11-08","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8837","18","9","2013-11-08","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6243","4","0","2016-07-12","Big Island","Keauhou","Kelly Marie Donovan","Big Island","true"
"8844","25","22","2013-11-22","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8845","5","3","2013-11-23","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8846","27","23","2013-11-23","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6252","12","0","2016-07-23","Big Island","Garden Eel Cove","Joshua Medina","Big Island","true"
"6253","8","0","2016-07-24","Big Island","Garden Eel Cove","Joshua Lambus","Big Island","true"
"9692","3","2","2013-11-29","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9693","19","17","2013-11-29","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8853","7","3","2013-12-02","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9759","1","0","2015-04-30","Big Island","Kealakekua Bay","Mark Siemens","Big Island","true"
"8854","2","1","2013-12-06","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8855","4","3","2013-12-06","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"6778","5","0","2015-05-08","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"8868","3","2","2013-12-29","Big Island","Keauhou","Keller Laros","Big Island","true"
"8870","2","1","2013-12-30","Big Island","Keauhou","Keller Laros","Big Island","true"
"7207","3","1","2014-01-05","Big Island","Keauhou","Keller Laros","Big Island","true"
"7209","2","1","2014-01-06","Big Island","Keauhou","Keller Laros","Big Island","true"
"6343","4","0","2016-08-23","Big Island","Keauhou","David LeDuc","Big Island","true"
"7214","2","1","2014-01-10","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8139","5","4","2017-04-07","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6800","3","0","2015-05-25","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"7224","3","2","2014-01-17","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7225","23","21","2014-01-17","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7226","5","2","2014-01-19","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6379","5","0","2016-09-10","Big Island","Keauhou","Jason Thurber","Big Island","true"
"7227","9","8","2014-01-19","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7231","17","16","2014-01-21","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"6364","2","0","2016-09-16","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6386","5","0","2016-09-18","Big Island","Keauhou","Ron Jourden","Big Island","true"
"6392","3","0","2016-09-21","Big Island","Keauhou","Joi Petrik","Big Island","true"
"6393","1","0","2016-09-21","Big Island","Garden Eel Cove","Sarah Matye","Big Island","true"
"7236","19","17","2014-01-31","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6376","2","0","2016-09-29","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"6377","3","0","2016-09-29","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"6423","4","0","2016-10-02","Big Island","Keauhou","Ron Jourden","Big Island","true"
"7240","5","3","2014-02-03","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6422","1","0","2016-10-05","Big Island","Garden Eel Cove","Sarah Matye","Big Island","true"
"6424","3","0","2016-10-06","Big Island","Garden Eel Cove","David LeDuc","Big Island","true"
"6836","2","0","2015-06-14","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"6421","8","0","2016-10-14","Big Island","Garden Eel Cove","Joi Petrik","Big Island","true"
"6417","7","0","2016-10-22","Big Island","Garden Eel Cove","Martina Wing","Big Island","true"
"7243","15","14","2014-02-06","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"7246","33","31","2014-02-08","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"6849","1","0","2015-06-18","Big Island","Garden Eel Cove","Jeffrey Milisen","Big Island","true"
"6923","1","0","2015-06-24","Big Island","Keauhou Bay","Mark Deakos","Big Island","true"
"7252","16","15","2014-02-14","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7255","4","1","2014-02-21","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7257","7","6","2014-02-21","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6561","26","0","2016-11-09","Big Island","Garden Eel Cove","Lindsay Price-Friend","Big Island","true"
"6876","5","0","2015-07-06","Big Island","Keauhou","Sari Ka","Big Island","true"
"6880","9","0","2015-07-07","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"7285","3","2","2014-03-07","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7287","17","7","2014-03-14","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7290","2","1","2014-03-16","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7291","7","2","2014-03-20","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"7292","28","26","2014-03-20","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"7294","20","16","2014-03-21","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7113","1","0","2016-12-02","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7157","1","0","2016-12-08","Big Island","Garden Eel Cove","Katie Binx","Big Island","true"
"7295","4","3","2014-03-23","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7296","8","5","2014-03-23","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7223","1","0","2016-12-19","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8727","1","0","2017-03-28","Big Island","Kohanaiki","John Hodson","Big Island","true"
"7056","8","0","2015-08-08","Big Island","Garden Eel Cove","Jordan Davis","Big Island","true"
"6877","2","7","2015-07-07","Big Island","Garden Eel Cove","Alex Villemain","Big Island","true"
"8349","7","14","2022-07-25","Big Island","Garden Eel Cove","Ryan Ta","Big Island","true"
"7301","4","3","2014-03-31","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7304","5","2","2014-04-11","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7305","13","11","2014-04-11","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7309","4","3","2014-04-14","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7310","4","2","2014-04-20","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7312","9","7","2014-04-20","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7313","5","4","2014-04-21","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7314","24","20","2014-04-21","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7599","3","0","2017-01-26","Big Island","Garden Eel Cove","Joshua Medina","Big Island","true"
"7610","3","0","2017-01-26","Big Island","Keauhou","Jason Thurber","Big Island","true"
"7993","5","0","2015-09-02","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"7999","1","0","2015-09-04","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"7317","2","1","2014-04-27","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8003","10","0","2015-09-06","Big Island","Garden Eel Cove","Harriet Lehmann","Big Island","true"
"9405","8","6","2012-12-14","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"7318","22","21","2014-04-27","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9764","1","0","2015-09-08","Big Island","Kaiwi Point","Paul Okumura","Big Island","true"
"7832","1","0","2017-03-08","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7843","3","0","2017-03-09","Big Island","Keauhou","Joi Petrik","Big Island","true"
"7320","9","7","2014-04-28","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7863","2","0","2017-03-11","Big Island","Garden Eel Cove","Seth Conae","Big Island","true"
"7874","3","0","2017-03-12","Big Island","Keauhou","Alexandra Shlitter","Big Island","true"
"7323","7","4","2014-04-29","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"7939","3","0","2017-03-15","Big Island","Keauhou","Joi Petrik","Big Island","true"
"7325","4","2","2014-05-01","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8014","1","0","2015-09-18","Big Island","Garden Eel Cove","Sarah Matye","Big Island","true"
"8105","2","3","2016-01-08","Big Island","Keauhou","Sari Ka","Big Island","true"
"6755","1","0","2017-01-01","Big Island","Au Au Crater","Joe Weston","Big Island","true"
"8056","2","3","2015-10-11","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6813","2","1","2016-05-22","Big Island","Keauhou","Keller Laros","Big Island","true"
"10342","2","0","2010-02-23","Big Island","Keauhou","Angel Wannemacher","Big Island","true"
"6033","0","1","2019-07-11","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"6088","4","5","2019-08-26","Big Island","Keauhou","JDL Staff","Big Island","true"
"10651","2","0","2010-07-15","Big Island","North North Miles Marker 71","Frank W. Hendricks","Big Island","true"
"6486","4","2","2020-01-22","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"10845","3","0","2010-11-22","Big Island","Garden Eel Cove","Matt Bogdanovitch","Big Island","true"
"7328","17","16","2014-05-04","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8024","1","0","2015-09-24","Big Island","Garden Eel Cove","David LeDuc","Big Island","true"
"8272","3","0","2017-04-23","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7329","27","26","2014-05-05","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8029","3","0","2015-09-25","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"7336","3","1","2014-05-16","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7337","2","1","2014-05-19","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7338","3","2","2014-05-19","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8450","5","0","2017-05-03","Big Island","Garden Eel Cove","Sarah Matye","Big Island","true"
"8472","4","0","2017-05-04","Big Island","Keauhou","Alexandra Shlitter","Big Island","true"
"8042","3","0","2015-10-02","Big Island","Garden Eel Cove","Martina Wing","Big Island","true"
"7350","4","2","2014-05-31","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8550","4","0","2017-05-15","Big Island","Keauhou","Danny Scott","Big Island","true"
"8561","7","0","2017-05-16","Big Island","Keauhou","Seth Conae","Big Island","true"
"8237","2","1","2014-06-01","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8238","2","1","2014-06-06","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8240","8","7","2014-06-06","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8661","1","0","2017-05-22","Big Island","Keauhou","Keller Laros","Big Island","true"
"8242","3","1","2014-06-09","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8243","7","6","2014-06-09","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8058","1","0","2015-10-11","Big Island","Garden Eel Cove","Nick Watson","Big Island","true"
"8251","8","6","2014-06-23","Big Island","Keauhou","Keller Laros","Big Island","true"
"8066","8","0","2015-10-15","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"8068","1","0","2015-10-15","Big Island","Keauhou Harbor","Harriet Lehmann","Big Island","true"
"8259","12","11","2014-07-04","Big Island","Keauhou","Keller Laros","Big Island","true"
"8262","5","4","2014-07-07","Big Island","Keauhou","Keller Laros","Big Island","true"
"8263","8","1","2014-07-10","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8264","35","34","2014-07-10","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8077","1","0","2015-10-23","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7582","9","7","2021-08-14","Big Island","Keauhou","Cassie Dindinger","Big Island","true"
"8269","28","29","2014-07-14","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8273","7","9","2014-07-16","Big Island","Garden Eel Cove","Sarah Matye","Big Island","true"
"8275","19","18","2014-07-17","Big Island","Garden Eel Cove","Sarah Matye","Big Island","true"
"8277","35","24","2014-07-18","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8278","29","30","2014-07-19","Big Island","Garden Eel Cove","Jordan Davis","Big Island","true"
"8154","3","0","2015-11-16","Big Island","Keauhou","Sari Ka","Big Island","true"
"9797","9","0","2017-07-27","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"8284","29","28","2014-07-28","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9792","8","0","2017-08-07","Big Island","Keauhou","Nathan Hayes","Big Island","true"
"8285","3","2","2014-07-31","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8286","25","23","2014-07-31","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8288","9","6","2014-08-01","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8170","4","0","2015-11-27","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"8289","4","2","2014-08-03","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8290","13","11","2014-08-03","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8291","2","1","2014-08-04","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8292","14","13","2014-08-04","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9651","3","0","2017-09-11","Big Island","Keauhou","Tony Joyce","Big Island","true"
"8293","5","3","2014-08-10","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8295","20","17","2014-08-10","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8192","11","0","2015-12-07","Big Island","Garden Eel Cove","Jason Keeffer","Big Island","true"
"8297","3","2","2014-08-15","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8298","5","3","2014-08-15","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8303","2","1","2014-08-24","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8816","1","0","2017-10-08","Big Island","Garden Eel Cove","Jeanne White","Big Island","true"
"8827","1","0","2017-10-08","Big Island","Garden Eel Cove","Jeanne White","Big Island","true"
"8304","2","1","2014-08-24","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8364","6","4","2014-09-07","Big Island","Keauhou","Keller Laros","Big Island","true"
"8915","1","0","2017-10-22","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8366","6","5","2014-09-08","Big Island","Keauhou","Keller Laros","Big Island","true"
"8369","2","1","2014-09-15","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8370","11","10","2014-09-15","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8969","1","0","2017-10-27","Big Island","Garden Eel Cove","Sarah Matye","Big Island","true"
"8980","3","0","2017-10-27","Big Island","Keauhou","Sarah Matye","Big Island","true"
"9001","2","0","2017-10-28","Big Island","Keauhou","Alexandra Shlitter","Big Island","true"
"9022","5","0","2017-10-31","Big Island","Garden Eel Cove","Ryan Leinbach","Big Island","true"
"9065","3","0","2017-11-01","Big Island","Garden Eel Cove","Neal Hoogenboom","Big Island","true"
"7434","12","11","2021-04-18","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"9771","1","0","2015-12-27","Big Island","Pyramid Pinnacles","Billy Ball","Big Island","true"
"9207","1","0","2017-11-19","Big Island","Garden Eel Cove","Jaush Boulding","Big Island","true"
"6890","1","0","2016-01-01","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8376","27","31","2014-09-29","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7112","5","0","2016-01-02","Big Island","Garden Eel Cove","Ian Roussopoulos","Big Island","true"
"9282","1","0","2017-11-28","Big Island","Garden Eel Cove","David LeDuc","Big Island","true"
"9293","2","0","2017-11-28","Big Island","Keauhou","Alexandra Shlitter","Big Island","true"
"9339","2","0","2017-12-02","Big Island","Keauhou","Alexandra Shlitter","Big Island","true"
"8327","3","0","2016-01-08","Big Island","Keauhou","Keller Laros","Big Island","true"
"9436","2","0","2017-12-16","Big Island","Garden Eel Cove","Jaush Boulding","Big Island","true"
"9447","6","0","2017-12-17","Big Island","Keauhou","Tim Conners","Big Island","true"
"8380","41","36","2014-10-04","Big Island","Garden Eel Cove","Jordan Davis","Big Island","true"
"9547","3","0","2017-12-26","Big Island","Keauhou","Brian Hightower","Big Island","true"
"9569","1","0","2017-12-27","Big Island","Garden Eel Cove","Zach Follis","Big Island","true"
"8384","11","3","2014-10-09","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8385","45","42","2014-10-09","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"10218","1","0","2018-01-10","Big Island","Garden Eel Cove","Jeff Sharp","Big Island","true"
"10229","4","0","2018-01-14","Big Island","Garden Eel Cove","Tim Conners","Big Island","true"
"10285","4","0","2018-01-21","Big Island","Keauhou","Alexandra Shlitter","Big Island","true"
"9775","1","0","2016-02-09","Big Island","Keauhou","Jim Wing","Big Island","true"
